Type,PDB,Metal,Angle,Degrees,atomNames,resNames,resNums,chains,occs,Environment
Mineral,Tetraferroplatinum_0005247.Fe_24_24_A.cub.pdb,FE,PT_FE_PT,118.84,PT_FE_PT,UNK_UNK_UNK,46_24_3, _A_ ,1.0_1.0_1.0,FE1PT8
Mineral,Duftite_0020488.Cu_16_16_A.pyv.pdb,CU,O_CU_O,91.12,O4_CU_O3,UNK_UNK_UNK,24_16_21, _A_ ,1.0_1.0_1.0,CU1O4
Mineral,Shigaite_0005480.Mn_31_31_A.oct.pdb,MN,O_MN_O,100.88,O-H1_MN_O-H3,UNK_UNK_UNK,67_31_33, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Sewardite_0005788.Fe_15_15_A.oct.pdb,FE,O_FE_O,100.49,O-H7_FE_O2,UNK_UNK_UNK,19_15_60, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Chalcophanite_0001204.Mn_9_9_A.oct.pdb,MN,O_MN_O,82.89,O1_MN_O2,UNK_UNK_UNK,34_9_8, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Tetraferroplatinum_0005247.Fe_32_32_A.irr.pdb,FE,PT_FE_PT,91.98,PT_FE_PT,UNK_UNK_UNK,45_32_49, _A_ ,1.0_1.0_1.0,FE1PT3
Mineral,Miharaite_0012478.Cu2_2_2_A.tet.pdb,CU,S_CU_S,109.39,S6_CU2_S6,UNK_UNK_UNK,38_2_12, _A_ ,1.0_1.0_1.0,CU1S4
Mineral,Lithidionite_0000464.Cu_43_43_A.pyv.pdb,CU,O_CU_O,99.84,O2_CU_O1,UNK_UNK_UNK,56_43_50, _A_ ,1.0_1.0_1.0,CU1O4
Mineral,Sewardite_0005788.Fe_15_15_A.oct.pdb,FE,O_FE_O,91.7,O-H7_FE_O1,UNK_UNK_UNK,19_15_55, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Varennesite_0005463.Mn_84_84_A.oct.pdb,MN,O_MN_O,95.66,O6_MN_O-H,UNK_UNK_UNK,61_84_163, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Tetraferroplatinum_0005247.Fe_32_32_A.irr.pdb,FE,PT_FE_PT,61.14,PT_FE_PT,UNK_UNK_UNK,45_32_3, _A_ ,1.0_1.0_1.0,FE1PT3
Mineral,Skaergaardite_0011491.Cu_17_17_A.cuv.pdb,CU,PD_CU_PD,70.53,PD_CU_PD,UNK_UNK_UNK,9_17_43, _A_ ,1.0_1.0_1.0,CU1PD7
Mineral,Chalcophanite_0001204.Mn_9_9_A.oct.pdb,MN,O_MN_O,95.65,O1_MN_O3,UNK_UNK_UNK,34_9_37, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Szenicsite_0014535.Cu2_61_61_A.oct.pdb,CU,O_CU_O,180.0,O3_CU2_O3,UNK_UNK_UNK,49_61_50, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Sewardite_0005788.Fe_15_15_A.oct.pdb,FE,O_FE_O,89.5,O-H7_FE_O4,UNK_UNK_UNK,19_15_45, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Shigaite_0005480.Mn_31_31_A.oct.pdb,MN,O_MN_O,86.55,O-H1_MN_O-H3,UNK_UNK_UNK,67_31_58, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Kamiokite_0010022.Mo_10_10_A.oct.pdb,MO,O_MO_O,90.01,O4_MO_O2,UNK_UNK_UNK,19_10_33, _A_ ,1.0_1.0_1.0,MO1O6
Mineral,Miharaite_0012478.Cu2_2_2_A.tet.pdb,CU,S_CU_S,106.46,S3_CU2_S6,UNK_UNK_UNK,33_2_12, _A_ ,1.0_1.0_1.0,CU1S4
Mineral,Tetraferroplatinum_0005247.Fe_32_32_A.irr.pdb,FE,PT_FE_PT,61.14,PT_FE_PT,UNK_UNK_UNK,49_32_3, _A_ ,1.0_1.0_1.0,FE1PT3
Mineral,Tetraferroplatinum_0005247.Fe_24_24_A.cub.pdb,FE,PT_FE_PT,91.99,PT_FE_PT,UNK_UNK_UNK,46_24_5, _A_ ,1.0_1.0_1.0,FE1PT8
Mineral,Skaergaardite_0011491.Cu_17_17_A.cuv.pdb,CU,PD_CU_PD,109.47,PD_CU_PD,UNK_UNK_UNK,41_17_3, _A_ ,1.0_1.0_1.0,CU1PD7
Mineral,Duftite_0020488.Cu_16_16_A.pyv.pdb,CU,O_CU_O,88.98,O4_CU_O2,UNK_UNK_UNK,24_16_4, _A_ ,1.0_1.0_1.0,CU1O4
Mineral,Chalcophanite_0001204.Mn_9_9_A.oct.pdb,MN,O_MN_O,96.63,O1_MN_O2,UNK_UNK_UNK,34_9_4, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Kamiokite_0010022.Mo_10_10_A.oct.pdb,MO,O_MO_O,166.55,O3_MO_O4,UNK_UNK_UNK,14_10_21, _A_ ,1.0_1.0_1.0,MO1O6
Mineral,Skaergaardite_0011491.Cu_17_17_A.cuv.pdb,CU,PD_CU_PD,70.53,PD_CU_PD,UNK_UNK_UNK,41_17_5, _A_ ,1.0_1.0_1.0,CU1PD7
Mineral,Sewardite_0005788.Fe_15_15_A.oct.pdb,FE,O_FE_O,88.65,O2_FE_O1,UNK_UNK_UNK,60_15_55, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Shigaite_0005480.Mn_31_31_A.oct.pdb,MN,O_MN_O,99.73,O-H1_MN_O-H2,UNK_UNK_UNK,37_31_35, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Ilmenite_0000925.Fe_0_0_A.oct.pdb,FE,O_FE_O,90.93,O_FE_O,UNK_UNK_UNK,15_0_2, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Cubanite_0001533.Fe_11_11_A.trv.pdb,FE,S_FE_S,104.85,S2_FE_S2,UNK_UNK_UNK,3_11_17, _A_ ,1.0_1.0_1.0,FE1S2
Mineral,Skaergaardite_0011491.Cu_17_17_A.cuv.pdb,CU,PD_CU_PD,70.53,PD_CU_PD,UNK_UNK_UNK,41_17_49, _A_ ,1.0_1.0_1.0,CU1PD7
Mineral,Nealite_0014634.Fe_7_7_A.spl.pdb,FE,CL_FE_O,87.9,CL2_FE_O3,UNK_UNK_UNK,16_7_25, _A_ ,1.0_1.0_1.0,FE1CL2O2
Mineral,Szenicsite_0014535.Cu2_61_61_A.oct.pdb,CU,O_CU_O,95.61,O3_CU2_O5,UNK_UNK_UNK,49_61_7, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Tetraferroplatinum_0005247.Fe_24_24_A.cub.pdb,FE,PT_FE_PT,61.16,PT_FE_PT,UNK_UNK_UNK,46_24_42, _A_ ,1.0_1.0_1.0,FE1PT8
Mineral,Kamiokite_0010022.Mo_10_10_A.oct.pdb,MO,O_MO_O,89.54,O3_MO_O1,UNK_UNK_UNK,14_10_4, _A_ ,1.0_1.0_1.0,MO1O6
Mineral,Chalcophanite_0001204.Mn_9_9_A.oct.pdb,MN,O_MN_O,83.59,O1_MN_O1,UNK_UNK_UNK,34_9_10, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Skaergaardite_0011491.Cu_17_17_A.cuv.pdb,CU,PD_CU_PD,109.47,PD_CU_PD,UNK_UNK_UNK,41_17_43, _A_ ,1.0_1.0_1.0,CU1PD7
Mineral,Duftite_0020488.Cu_16_16_A.pyv.pdb,CU,O_CU_O,88.51,O4_CU_O-H1,UNK_UNK_UNK,24_16_3, _A_ ,1.0_1.0_1.0,CU1O4
Mineral,Sewardite_0005788.Fe_15_15_A.oct.pdb,FE,O_FE_O,168.74,O2_FE_O4,UNK_UNK_UNK,60_15_45, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Nealite_0014634.Fe_7_7_A.spl.pdb,FE,CL_FE_CL,179.99,CL2_FE_CL2,UNK_UNK_UNK,16_7_8, _A_ ,1.0_1.0_1.0,FE1CL2O2
Mineral,Tetraferroplatinum_0005247.Fe_24_24_A.cub.pdb,FE,PT_FE_PT,118.84,PT_FE_PT,UNK_UNK_UNK,1_24_45, _A_ ,1.0_1.0_1.0,FE1PT8
Mineral,Ilmenite_0000925.Fe_0_0_A.oct.pdb,FE,O_FE_O,75.67,O_FE_O,UNK_UNK_UNK,4_0_2, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Duftite_0020488.Cu_16_16_A.pyv.pdb,CU,O_CU_O,177.07,O3_CU_O2,UNK_UNK_UNK,21_16_4, _A_ ,1.0_1.0_1.0,CU1O4
Mineral,Chalcophanite_0001204.Mn_9_9_A.oct.pdb,MN,O_MN_O,178.96,O1_MN_O1,UNK_UNK_UNK,34_9_33, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Skaergaardite_0011491.Cu_17_17_A.cuv.pdb,CU,PD_CU_PD,70.53,PD_CU_PD,UNK_UNK_UNK,3_17_5, _A_ ,1.0_1.0_1.0,CU1PD7
Mineral,Kamiokite_0010022.Fe1_36_36_A.trv.pdb,FE,O_FE_O,102.6,O3_FE1_O3,UNK_UNK_UNK,14_36_11, _A_ ,1.0_1.0_1.0,FE1O2
Mineral,Varennesite_0005463.Mn_84_84_A.oct.pdb,MN,O_MN_O,173.13,O6_MN_O-H,UNK_UNK_UNK,61_84_164, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Duftite_0020488.Cu_16_16_A.pyv.pdb,CU,O_CU_O,86.84,O3_CU_O-H1,UNK_UNK_UNK,21_16_3, _A_ ,1.0_1.0_1.0,CU1O4
Mineral,Sewardite_0005788.Fe_15_15_A.oct.pdb,FE,O_FE_O,85.84,O1_FE_O4,UNK_UNK_UNK,55_15_45, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Shigaite_0005480.Mn_31_31_A.oct.pdb,MN,O_MN_O,86.95,O-H1_MN_O-H3,UNK_UNK_UNK,37_31_33, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Szenicsite_0014535.Cu2_61_61_A.oct.pdb,CU,O_CU_O,84.39,O3_CU2_O5,UNK_UNK_UNK,50_61_7, _A_ ,1.0_1.0_1.0,CU1O6
Mineral,Nealite_0014634.Fe_7_7_A.spl.pdb,FE,CL_FE_O,92.12,CL2_FE_O3,UNK_UNK_UNK,16_7_5, _A_ ,1.0_1.0_1.0,FE1CL2O2
Mineral,Kamiokite_0010022.Mo_10_10_A.oct.pdb,MO,O_MO_O,78.35,O3_MO_O2,UNK_UNK_UNK,14_10_33, _A_ ,1.0_1.0_1.0,MO1O6
Mineral,Krausite_0001008.Fe_33_33_A.irr.pdb,FE,O_FE_O,85.3,O6_FE_O6,UNK_UNK_UNK,27_33_10, _A_ ,1.0_1.0_1.0,FE1O2
Mineral,Davreuxite_0000955.Mn_0_0_A.spy.pdb,MN,O_MN_O,91.79,O-H5_MN_O15,UNK_UNK_UNK,7_0_49, _A_ ,1.0_1.0_1.0,MN1O5
Mineral,Duftite_0020488.Cu_16_16_A.pyv.pdb,CU,O_CU_O,90.23,O2_CU_O-H1,UNK_UNK_UNK,4_16_3, _A_ ,1.0_1.0_1.0,CU1O4
Mineral,Sternbergite_0014818.Fe_13_13_A.trv.pdb,FE,S_FE_S,106.98,S2_FE_S2,UNK_UNK_UNK,17_13_20, _A_ ,1.0_1.0_1.0,FE1S2
Mineral,Chalcophanite_0001204.Mn_9_9_A.oct.pdb,MN,O_MN_O,173.1,O2_MN_O3,UNK_UNK_UNK,8_9_37, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Skaergaardite_0011491.Cu_17_17_A.cuv.pdb,CU,PD_CU_PD,70.53,PD_CU_PD,UNK_UNK_UNK,3_17_49, _A_ ,1.0_1.0_1.0,CU1PD7
Mineral,Kamiokite_0010022.Mo_10_10_A.oct.pdb,MO,O_MO_O,100.61,O4_MO_O1,UNK_UNK_UNK,21_10_4, _A_ ,1.0_1.0_1.0,MO1O6
Mineral,Nealite_0014634.Fe_7_7_A.spl.pdb,FE,O_FE_CL,92.11,O3_FE_CL2,UNK_UNK_UNK,25_7_8, _A_ ,1.0_1.0_1.0,FE1CL2O2
Mineral,Varennesite_0005463.Mn_84_84_A.oct.pdb,MN,O_MN_O,88.5,O6_MN_O8,UNK_UNK_UNK,61_84_158, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Shigaite_0005480.Mn_31_31_A.oct.pdb,MN,O_MN_O,101.29,O-H1_MN_O-H3,UNK_UNK_UNK,37_31_58, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Liroconite_0010249.Cu_13_13_A.irr.pdb,CU,O_CU_O,78.2,O2_CU_O2,UNK_UNK_UNK,4_13_19, _A_ ,1.0_1.0_1.0,CU1O2
Mineral,Schoonerite_0000562.Fe3_3_3_A.oct.pdb,FE,O_FE_O,90.25,O-H_FE3_O4,UNK_UNK_UNK,13_3_9, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Shigaite_0005480.Mn_31_31_A.oct.pdb,MN,O_MN_O,170.99,O-H2_MN_O-H3,UNK_UNK_UNK,35_31_33, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Kamiokite_0010022.Mo_10_10_A.oct.pdb,MO,O_MO_O,90.0,O4_MO_O2,UNK_UNK_UNK,21_10_33, _A_ ,1.0_1.0_1.0,MO1O6
Mineral,Davreuxite_0000955.Mn_0_0_A.spy.pdb,MN,O_MN_O,92.24,O-H5_MN_O12,UNK_UNK_UNK,7_0_43, _A_ ,1.0_1.0_1.0,MN1O5
Mineral,Varennesite_0005463.Mn_84_84_A.oct.pdb,MN,O_MN_O,93.97,O8_MN_O-H,UNK_UNK_UNK,162_84_163, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Chalcophanite_0001204.Mn_9_9_A.oct.pdb,MN,O_MN_O,95.67,O2_MN_O2,UNK_UNK_UNK,8_9_4, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Skaergaardite_0011491.Cu_17_17_A.cuv.pdb,CU,PD_CU_PD,109.47,PD_CU_PD,UNK_UNK_UNK,3_17_43, _A_ ,1.0_1.0_1.0,CU1PD7
Mineral,Schoonerite_0000562.Fe3_3_3_A.oct.pdb,FE,O_FE_O,178.71,O-H_FE3_O4,UNK_UNK_UNK,13_3_32, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Kamiokite_0010022.Mo_10_10_A.oct.pdb,MO,O_MO_O,164.13,O1_MO_O2,UNK_UNK_UNK,4_10_33, _A_ ,1.0_1.0_1.0,MO1O6
Mineral,Lindgrenite_0014795.Cu2_18_18_A.irr.pdb,CU,O_CU_O,73.03,O5_CU2_O4,UNK_UNK_UNK,7_18_14, _A_ ,1.0_1.0_1.0,CU1O3
Mineral,Tetraferroplatinum_0005247.Fe_24_24_A.cub.pdb,FE,PT_FE_PT,179.98,PT_FE_PT,UNK_UNK_UNK,1_24_41, _A_ ,1.0_1.0_1.0,FE1PT8
Mineral,Schoonerite_0000562.Fe3_3_3_A.oct.pdb,FE,O_FE_O,88.9,O-H_FE3_O-H,UNK_UNK_UNK,13_3_37, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Curienite_0012133.V_17_17_A.irr.pdb,V,O_V_O,78.86,O1_V_O1,UNK_UNK_UNK,10_17_19, _A_ ,1.0_1.0_1.0,V1O2
Mineral,Tetraferroplatinum_0005247.Fe_18_18_A.irr.pdb,FE,PT_FE_PT,91.99,PT_FE_PT,UNK_UNK_UNK,4_18_39, _A_ ,1.0_1.0_1.0,FE1PT4
Mineral,Nealite_0014634.Fe_7_7_A.spl.pdb,FE,O_FE_O,179.98,O3_FE_O3,UNK_UNK_UNK,25_7_5, _A_ ,1.0_1.0_1.0,FE1CL2O2
Mineral,Davreuxite_0000955.Mn_0_0_A.spy.pdb,MN,O_MN_O,91.79,O-H5_MN_O15,UNK_UNK_UNK,7_0_48, _A_ ,1.0_1.0_1.0,MN1O5
Mineral,Lindgrenite_0014795.Cu2_18_18_A.irr.pdb,CU,O_CU_O,81.49,O5_CU2_O5,UNK_UNK_UNK,7_18_34, _A_ ,1.0_1.0_1.0,CU1O3
Mineral,Kolicite_0000783.Mn3_49_49_A.trv.pdb,MN,O_MN_O,96.73,O5_MN3_O4,UNK_UNK_UNK,80_49_9, _A_ ,1.0_1.0_1.0,MN1O2
Mineral,Skaergaardite_0011491.Cu_17_17_A.cuv.pdb,CU,PD_CU_PD,109.47,PD_CU_PD,UNK_UNK_UNK,5_17_49, _A_ ,1.0_1.0_1.0,CU1PD7
Mineral,Tetraferroplatinum_0005247.Fe_24_24_A.cub.pdb,FE,PT_FE_PT,88.0,PT_FE_PT,UNK_UNK_UNK,1_24_3, _A_ ,1.0_1.0_1.0,FE1PT8
Mineral,Skaergaardite_0011491.Cu_17_17_A.cuv.pdb,CU,PD_CU_PD,70.53,PD_CU_PD,UNK_UNK_UNK,5_17_43, _A_ ,1.0_1.0_1.0,CU1PD7
Mineral,Chalcophanite_0001204.Mn_9_9_A.oct.pdb,MN,O_MN_O,91.7,O2_MN_O1,UNK_UNK_UNK,8_9_10, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Lindgrenite_0014795.Cu2_18_18_A.irr.pdb,CU,O_CU_O,91.21,O4_CU2_O5,UNK_UNK_UNK,14_18_34, _A_ ,1.0_1.0_1.0,CU1O3
Mineral,Schoonerite_0000562.Fe3_3_3_A.oct.pdb,FE,O_FE_O,94.0,O-H_FE3_O6,UNK_UNK_UNK,13_3_11, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Varennesite_0005463.Mn_84_84_A.oct.pdb,MN,O_MN_O,88.63,O8_MN_O-H,UNK_UNK_UNK,162_84_164, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Davreuxite_0000955.Mn_0_0_A.spy.pdb,MN,O_MN_O,92.24,O-H5_MN_O12,UNK_UNK_UNK,7_0_42, _A_ ,1.0_1.0_1.0,MN1O5
Mineral,Shigaite_0005480.Mn_31_31_A.oct.pdb,MN,O_MN_O,100.16,O-H2_MN_O-H3,UNK_UNK_UNK,35_31_58, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Groutite_0013941.Mn_5_5_A.irr.pdb,MN,O_MN_O,83.42,O1_MN_O2,UNK_UNK_UNK,11_5_10, _A_ ,1.0_1.0_1.0,MN1O2
Mineral,Kitagohaite_0020481.Cu_77_77_A.irr.pdb,CU,PT_CU_PT,59.98,PT2_CU_PT2,UNK_UNK_UNK,53_77_66, _A_ ,1.0_1.0_1.0,CU1PT7
Mineral,Chalcophanite_0001204.Mn_9_9_A.oct.pdb,MN,O_MN_O,98.03,O2_MN_O1,UNK_UNK_UNK,8_9_33, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Shigaite_0005480.Mn_31_31_A.oct.pdb,MN,O_MN_O,72.42,O-H3_MN_O-H3,UNK_UNK_UNK,33_31_58, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Tetraferroplatinum_0005247.Fe_24_24_A.cub.pdb,FE,PT_FE_PT,61.15,PT_FE_PT,UNK_UNK_UNK,1_24_5, _A_ ,1.0_1.0_1.0,FE1PT8
Mineral,Davreuxite_0000955.Mn_0_0_A.spy.pdb,MN,O_MN_O,88.77,O15_MN_O12,UNK_UNK_UNK,49_0_43, _A_ ,1.0_1.0_1.0,MN1O5
Mineral,Kitagohaite_0020481.Cu_77_77_A.irr.pdb,CU,PT_CU_PT,120.0,PT2_CU_PT2,UNK_UNK_UNK,53_77_60, _A_ ,1.0_1.0_1.0,CU1PT7
Mineral,Tetraferroplatinum_0005247.Fe_18_18_A.irr.pdb,FE,PT_FE_PT,61.15,PT_FE_PT,UNK_UNK_UNK,4_18_8, _A_ ,1.0_1.0_1.0,FE1PT4
Mineral,Nealite_0014634.Fe_7_7_A.spl.pdb,FE,CL_FE_O,87.86,CL2_FE_O3,UNK_UNK_UNK,8_7_5, _A_ ,1.0_1.0_1.0,FE1CL2O2
Mineral,Picotpaulite_0011971.Fe_9_9_A.trv.pdb,FE,S_FE_S,106.33,S2_FE_S1,UNK_UNK_UNK,4_9_2, _A_ ,1.0_1.0_1.0,FE1S2
Mineral,Skaergaardite_0011491.Cu_17_17_A.cuv.pdb,CU,PD_CU_PD,180.0,PD_CU_PD,UNK_UNK_UNK,49_17_43, _A_ ,1.0_1.0_1.0,CU1PD7
Mineral,Schoonerite_0000562.Fe3_3_3_A.oct.pdb,FE,O_FE_O,93.07,O-H_FE3_O5,UNK_UNK_UNK,13_3_33, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Varennesite_0005463.Mn_84_84_A.oct.pdb,MN,O_MN_O,176.66,O8_MN_O8,UNK_UNK_UNK,162_84_158, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Brownleeite_0015313.Mn_7_7_A.irr.pdb,MN,SI_MN_SI,73.16,SI_MN_SI,UNK_UNK_UNK,14_7_11, _A_ ,1.0_1.0_1.0,MN1SI3
Mineral,Davreuxite_0000955.Mn_0_0_A.spy.pdb,MN,O_MN_O,94.68,O15_MN_O15,UNK_UNK_UNK,49_0_48, _A_ ,1.0_1.0_1.0,MN1O5
Mineral,Schoonerite_0000562.Fe3_3_3_A.oct.pdb,FE,O_FE_O,90.58,O4_FE3_O4,UNK_UNK_UNK,9_3_32, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Davreuxite_0000955.Mn_0_0_A.spy.pdb,MN,O_MN_O,174.6,O15_MN_O12,UNK_UNK_UNK,49_0_42, _A_ ,1.0_1.0_1.0,MN1O5
Mineral,Kitagohaite_0020481.Cu_77_77_A.irr.pdb,CU,PT_CU_PT,89.97,PT2_CU_PT2,UNK_UNK_UNK,53_77_29, _A_ ,1.0_1.0_1.0,CU1PT7
Mineral,Kitagohaite_0020481.Cu_74_74_A.irr.pdb,CU,PT_CU_PT,59.98,PT2_CU_PT2,UNK_UNK_UNK,52_74_40, _A_ ,1.0_1.0_1.0,CU1PT7
Mineral,Tetraferroplatinum_0005247.Fe_24_24_A.cub.pdb,FE,PT_FE_PT,91.99,PT_FE_PT,UNK_UNK_UNK,1_24_42, _A_ ,1.0_1.0_1.0,FE1PT8
Mineral,Varennesite_0005463.Mn_84_84_A.oct.pdb,MN,O_MN_O,78.01,O-H_MN_O-H,UNK_UNK_UNK,163_84_164, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Birchite_0004585.Cu_23_23_A.irr.pdb,CU,O_CU_O,85.06,WAT2_CU_WAT1,UNK_UNK_UNK,36_23_35, _A_ ,1.0_1.0_1.0,CU1O3
Mineral,Kitagohaite_0020481.Cu_74_74_A.irr.pdb,CU,PT_CU_PT,89.99,PT2_CU_PT2,UNK_UNK_UNK,52_74_3, _A_ ,1.0_1.0_1.0,CU1PT7
Mineral,Varennesite_0005463.Mn_84_84_A.oct.pdb,MN,O_MN_O,88.63,O-H_MN_O8,UNK_UNK_UNK,163_84_158, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Davreuxite_0000955.Mn_0_0_A.spy.pdb,MN,O_MN_O,174.61,O12_MN_O15,UNK_UNK_UNK,43_0_48, _A_ ,1.0_1.0_1.0,MN1O5
Mineral,Brownleeite_0015313.Mn_7_7_A.irr.pdb,MN,SI_MN_SI,73.14,SI_MN_SI,UNK_UNK_UNK,14_7_16, _A_ ,1.0_1.0_1.0,MN1SI3
Mineral,Chalcophanite_0001204.Mn_9_9_A.oct.pdb,MN,O_MN_O,91.19,O3_MN_O2,UNK_UNK_UNK,37_9_4, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Tetraauricupride_0005248.Cu_48_48_A.irr.pdb,CU,AU_CU_AU,85.65,AU_CU_AU,UNK_UNK_UNK,28_48_27, _A_ ,1.0_1.0_1.0,CU1AU4
Mineral,Tetraferroplatinum_0005247.Fe_18_18_A.irr.pdb,FE,PT_FE_PT,61.13,PT_FE_PT,UNK_UNK_UNK,4_18_43, _A_ ,1.0_1.0_1.0,FE1PT4
Mineral,Auricupride_0011894.Cu_3_3_A.spl.pdb,CU,AU_CU_AU,90.0,AU_CU_AU,UNK_UNK_UNK,8_3_0, _A_ ,1.0_1.0_1.0,CU1AU4
Mineral,Davreuxite_0000955.Mn_0_0_A.spy.pdb,MN,O_MN_O,87.49,O12_MN_O12,UNK_UNK_UNK,43_0_42, _A_ ,1.0_1.0_1.0,MN1O5
Mineral,Birchite_0004585.Cu_23_23_A.irr.pdb,CU,O_CU_O,93.71,WAT2_CU_O5,UNK_UNK_UNK,36_23_9, _A_ ,1.0_1.0_1.0,CU1O3
Mineral,Tetraauricupride_0005248.Cu_48_48_A.irr.pdb,CU,AU_CU_AU,117.52,AU_CU_AU,UNK_UNK_UNK,28_48_30, _A_ ,1.0_1.0_1.0,CU1AU4
Mineral,Kitagohaite_0020481.Cu_77_77_A.irr.pdb,CU,PT_CU_PT,119.98,PT2_CU_PT2,UNK_UNK_UNK,53_77_48, _A_ ,1.0_1.0_1.0,CU1PT7
Mineral,Tetraferroplatinum_0005247.Fe_24_24_A.cub.pdb,FE,PT_FE_PT,61.16,PT_FE_PT,UNK_UNK_UNK,45_24_41, _A_ ,1.0_1.0_1.0,FE1PT8
Mineral,Auricupride_0011894.Cu_3_3_A.spl.pdb,CU,AU_CU_AU,180.0,AU_CU_AU,UNK_UNK_UNK,8_3_10, _A_ ,1.0_1.0_1.0,CU1AU4
Mineral,Brownleeite_0015313.Mn_7_7_A.irr.pdb,MN,SI_MN_SI,111.97,SI_MN_SI,UNK_UNK_UNK,11_7_16, _A_ ,1.0_1.0_1.0,MN1SI3
Mineral,Birchite_0004585.Cu_23_23_A.irr.pdb,CU,O_CU_O,90.68,WAT1_CU_O5,UNK_UNK_UNK,35_23_9, _A_ ,1.0_1.0_1.0,CU1O3
Mineral,Schoonerite_0000562.Fe3_3_3_A.oct.pdb,FE,O_FE_O,178.71,O4_FE3_O-H,UNK_UNK_UNK,9_3_37, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Haydeeite_0009948.Cu_18_18_A.irr.pdb,CU,O_CU_CL,88.56,O_CU_CL,UNK_UNK_UNK,14_18_23, _A_ ,1.0_1.0_1.0,CU1CL1O2
Mineral,Chalcophanite_0001204.Mn_9_9_A.oct.pdb,MN,O_MN_O,81.42,O3_MN_O1,UNK_UNK_UNK,37_9_10, _A_ ,1.0_1.0_1.0,MN1O6
Mineral,Davreuxite_0000955.Mn_0_0_A.spy.pdb,MN,O_MN_O,88.79,O15_MN_O12,UNK_UNK_UNK,48_0_42, _A_ ,1.0_1.0_1.0,MN1O5
Mineral,Kolicite_0000783.Mn1_41_41_A.irr.pdb,MN,O_MN_O,83.07,O1_MN1_O-H2,UNK_UNK_UNK,68_41_19, _A_ ,1.0_1.0_1.0,MN1O2
Mineral,Kitagohaite_0020481.Cu_74_74_A.irr.pdb,CU,PT_CU_PT,120.0,PT2_CU_PT2,UNK_UNK_UNK,52_74_26, _A_ ,1.0_1.0_1.0,CU1PT7
Mineral,Schoonerite_0000562.Fe3_3_3_A.oct.pdb,FE,O_FE_O,87.04,O4_FE3_O6,UNK_UNK_UNK,9_3_11, _A_ ,1.0_1.0_1.0,FE1O6
Mineral,Tetraferroplatinum_0005247.Fe_18_18_A.irr.pdb,FE,PT_FE_PT,61.13,PT_FE_PT,UNK_UNK_UNK,39_18_8, _A_ ,1.0_1.0_1.0,FE1PT4
Mineral,Kitagohaite_0020481.Cu_77_77_A.irr.pdb,CU,PT_CU_PT,60.02,PT2_CU_PT2,UNK_UNK_UNK,53_77_26, _A_ ,1.0_1.0_1.0,CU1PT7
Mineral,Kitagohaite_0020481.Cu_74_74_A.irr.pdb,CU,PT_CU_PT,179.97,PT2_CU_PT2,UNK_UNK_UNK,52_74_56, _A_ ,1.0_1.0_1.0,CU1PT7
