envComp,gRMSD,valence,type,mineral,amcsdID,atomName,resNum,atomNum,chain,geo,pdb_Min,pdb_Pro
FE1C1N2O3,nan,2.31,Protein,nan,nan,FE,315,10325,C,irr,nan,3uf9
FE1S4,0.23,2.74,Protein,nan,nan,FE,525,15807,B,tet,nan,3min
FE1S4,0.37,2.39,Protein,nan,nan,FE,602,17780,B,tet,nan,5bys
MN1O5,nan,0.53,Protein,nan,nan,MN,502,1763,A,irr,nan,1h9p
CU1N3,0.55,0.46,Protein,nan,nan,CU,1462,3772,A,tri,nan,2yah
FE1N2S2,0.41,1.81,Protein,nan,nan,FE,401,44253,A,tet,nan,3gcf
FE1S7,nan,2.94,Protein,nan,nan,FE,502,16266,A,irr,nan,5bvh
MN1N3O3,0.37,1.03,Protein,nan,nan,MN,501,2973,A,oct,nan,1j58
FE1S4,0.43,2.08,Protein,nan,nan,FE,9498,32366,H,tet,nan,1m1n
FE1N6,0.17,2.31,Protein,nan,nan,FE,2,14573,C,oct,nan,2rdz
FE1S4,0.17,2.21,Protein,nan,nan,FE,1334,20253,B,tet,nan,3una
FE1S4,0.18,2.72,Protein,nan,nan,FE,2235,18708,A,tet,nan,2c3y
MO1O1S4SE1,0.45,2.61,Protein,nan,nan,MO,1016,11713,A,tpr,nan,1kqf
MN1N1O2,nan,0.31,Protein,nan,nan,MN,429,20440,D,irr,nan,3ig4
CO1N2S2,0.15,1.24,Protein,nan,nan,CO,1163,1313,A,tet,nan,4al3
FE1N5O1S1,0.71,3.14,Protein,nan,nan,FE,580,3596,A,coc,nan,3geo
MN1N1O5,0.43,1.67,Protein,nan,nan,MN,501,13179,A,oct,nan,3m0v
MN1C1O6,0.74,0.00,Protein,nan,nan,MN,1001,44175,D,coc,nan,5cdo
FE1N4S1,0.45,3.09,Protein,nan,nan,FE,750,6837,B,spy,nan,1zzu
FE1S4,0.40,2.80,Protein,nan,nan,FE,401,30396,C,tet,nan,5exd
FE1N1O2,nan,0.50,Protein,nan,nan,FE,201,49956,H,irr,nan,2jd7
FE1N5,0.14,2.25,Protein,nan,nan,FE,201,4554,F,spy,nan,3whm
FE1N4S2,0.10,2.29,Protein,nan,nan,FE,181,2499,B,oct,nan,2q7a
FE1N6,0.08,3.18,Protein,nan,nan,FE,90,673,A,oct,nan,1u9u
FE1N2O3,nan,2.38,Protein,nan,nan,FE,600,20587,Q,irr,nan,3pci
FE1S4,0.22,2.74,Protein,nan,nan,FE,302,12347,T,tet,nan,4kl8
CU1C1N3,nan,0.49,Protein,nan,nan,CU,154,11077,D,irr,nan,2gbv
FE1S4,0.31,2.33,Protein,nan,nan,FE,267,36759,A,tet,nan,2frv
MN1N1O5,0.24,2.42,Protein,nan,nan,MN,302,1832,A,oct,nan,4xtp
FE1S4,0.22,2.26,Protein,nan,nan,FE,7498,32262,D,tet,nan,1m1n
FE1C1N1O5,nan,2.01,Protein,nan,nan,FE,691,5284,A,irr,nan,1b1x
FE1N6,0.10,2.14,Protein,nan,nan,FE,1003,932,A,oct,nan,2ffn
FE1S4,0.20,2.76,Protein,nan,nan,FE,302,12345,T,tet,nan,4kl8
FE1N4O1,0.39,3.03,Protein,nan,nan,FE,801,23079,A,spy,nan,4enr
FE1O2,0.65,0.17,Protein,nan,nan,FE,1007,8572,E,trv,nan,3bvl
MN1N1O5,0.53,2.06,Protein,nan,nan,MN,302,3710,B,pvp,nan,1dgl
FE1O4,0.51,1.00,Protein,nan,nan,FE,203,49886,8,bva,nan,2jd7
FE1N6,0.07,3.13,Protein,nan,nan,FE,1008,14028,A,oct,nan,3fo3
NI1O2S1,0.58,0.54,Protein,nan,nan,NI,301,4426,A,tev,nan,4g9g
FE1N5O1,0.14,3.25,Protein,nan,nan,FE,401,3178,A,oct,nan,4g1v
FE1N4S1,nan,1.70,Protein,nan,nan,FE,130,3732,B,irr,nan,1y07
W1O6,0.46,5.87,Protein,nan,nan,W,1014,36034,K,oct,nan,1i96
FE1C1N1O5,nan,1.01,Protein,nan,nan,FE,205,30757,M,irr,nan,5d8y
MN1N1O4,nan,0.88,Protein,nan,nan,MN,470,45258,H,irr,nan,1fpy
FE1N2O3S1,0.37,1.74,Protein,nan,nan,FE,1332,2616,A,oct,nan,1w3x
MN1O6,0.66,1.32,Protein,nan,nan,MN,2,2443,A,oct,nan,2rj5
FE1S4,0.30,2.31,Protein,nan,nan,FE,503,63935,K,tet,nan,5cx1
MO1N1O2S3,0.52,2.88,Protein,nan,nan,MO,502,63812,G,oct,nan,5cx1
FE1N4S1,0.33,2.31,Protein,nan,nan,FE,501,7163,A,spy,nan,4kpb
FE1C1S3,0.35,2.88,Protein,nan,nan,FE,502,63866,I,tet,nan,5cx1
FE1N5S1,0.16,3.41,Protein,nan,nan,FE,607,4314,A,oct,nan,4qo5
FE1N4O1S1,0.25,3.18,Protein,nan,nan,FE,472,7058,B,oct,nan,2nnb
FE1S4,0.18,2.81,Protein,nan,nan,FE,290,4380,A,tet,nan,1xd8
FE1N2O4,0.34,0.50,Protein,nan,nan,FE,205,30482,G,oct,nan,4toe
FE1N2O2,0.32,0.68,Protein,nan,nan,FE,600,20479,M,pyv,nan,3pcb
MN1O6,0.70,0.67,Protein,nan,nan,MN,1533,8246,A,oct,nan,2who
W1O6,0.45,6.90,Protein,nan,nan,W,1014,45568,K,oct,nan,1i94
FE1N5S1,0.08,3.70,Protein,nan,nan,FE,200,5909,D,oct,nan,1m6z
FE1S4,0.20,4.48,Protein,nan,nan,FE,182,73706,F,tet,nan,2fug
V1O3,0.07,1.66,Protein,nan,nan,V,5032,55731,I,tev,nan,1rxs
MN1C1N1O5,nan,0.00,Protein,nan,nan,MN,501,7350,A,irr,nan,2ind
FE1C1S3,0.38,2.69,Protein,nan,nan,FE,602,15521,C,tet,nan,4wes
FE1N6,0.17,2.33,Protein,nan,nan,FE,810,66960,G,oct,nan,4rkm
CU1N3,0.61,0.55,Protein,nan,nan,CU,801,31763,C,spv,nan,2oqe
CO1C2N5,0.79,3.59,Protein,nan,nan,CO,1800,20723,A,hva,nan,6req
FE1N5,nan,2.21,Protein,nan,nan,FE,602,8250,A,irr,nan,1h9x
CU1N3,0.57,0.54,Protein,nan,nan,CU,517,28653,A,spv,nan,3aso
FE1C1N5,0.06,3.59,Protein,nan,nan,FE,200,2278,A,oct,nan,3d1k
FE1S4,0.21,2.88,Protein,nan,nan,FE,1110,12791,B,tet,nan,2fje
FE1N2S2,0.85,2.09,Protein,nan,nan,FE,1460,59257,S,bva,nan,2xrx
FE1S4,0.56,2.09,Protein,nan,nan,FE,505,15566,A,tet,nan,1qgu
CU1C1N3O1,nan,0.68,Protein,nan,nan,CU,3,15304,B,irr,nan,3g5w
FE1S3,0.18,1.94,Protein,nan,nan,FE,5001,10214,X,tev,nan,2yiv
FE1N5O1,0.20,2.91,Protein,nan,nan,FE,201,2272,B,oct,nan,4kjt
FE1C2N5S1,nan,5.05,Protein,nan,nan,FE,1450,14274,C,irr,nan,4bjk
FE1N5O1,0.16,3.32,Protein,nan,nan,FE,403,13546,A,oct,nan,4l1q
CU1N2S2,0.61,0.81,Protein,nan,nan,CU,501,7755,C,tet,nan,2e86
FE1N6,0.19,3.27,Protein,nan,nan,FE,110,1575,A,oct,nan,1mdv
FE1C2N1O4,nan,0.87,Protein,nan,nan,FE,203,30357,C,irr,nan,4toe
MN1C1O5,0.82,0.00,Protein,nan,nan,MN,406,4729,A,con,nan,4c2s
FE1N1O5,0.55,0.83,Protein,nan,nan,FE,201,1507,A,oct,nan,4zjk
FE1N6,0.17,3.28,Protein,nan,nan,FE,606,4009,A,oct,nan,1gws
FE1N4O1,nan,2.12,Protein,nan,nan,FE,200,4064,A,irr,nan,2itf
CU1N3O1,0.53,0.46,Protein,nan,nan,CU,701,9757,A,pyv,nan,2e2u
FE1N5O1,0.26,2.91,Protein,nan,nan,FE,403,13406,B,oct,nan,4o1q
NI1O4,0.48,0.05,Protein,nan,nan,NI,101,1326,B,pyv,nan,4nc8
FE1N2O4,0.45,0.47,Protein,nan,nan,FE,203,30482,D,oct,nan,4toc
FE1S4,0.44,4.70,Protein,nan,nan,FE,401,14649,B,tet,nan,5d6s
FE1S3,0.41,1.97,Protein,nan,nan,FE,4096,48736,I,tev,nan,1m34
FE1S4,0.29,1.97,Protein,nan,nan,FE,201,944,A,tet,nan,4itk
FE1S4,0.42,2.14,Protein,nan,nan,FE,301,16795,N,tet,nan,4kx6
MN1C1O3,nan,0.00,Protein,nan,nan,MN,258,5796,D,irr,nan,3hw6
FE1S4,0.23,2.87,Protein,nan,nan,FE,750,43367,D,tet,nan,1mjg
FE1S4,0.15,2.35,Protein,nan,nan,FE,201,1124,A,tet,nan,3d89
NI1S4,0.35,0.33,Protein,nan,nan,NI,1004,6247,L,bvp,nan,1ubm
FE1N5O2,nan,4.55,Protein,nan,nan,FE,201,4601,D,irr,nan,3wtg
FE1N3O2,0.23,1.35,Protein,nan,nan,FE,5001,6097,B,tbp,nan,3ljf
FE1C1N1O4,nan,0.91,Protein,nan,nan,FE,1001,4751,B,irr,nan,3vpn
CO1C1N1O5,nan,0.96,Protein,nan,nan,CO,1173,14598,D,irr,nan,2xjm
MN1O5,0.33,3.81,Protein,nan,nan,MN,502,5314,A,spy,nan,3gbr
FE1C3S3,0.21,3.92,Protein,nan,nan,FE,606,17843,B,oct,nan,5byr
FE1N2S2,0.34,1.96,Protein,nan,nan,FE,200,1082,A,tet,nan,2nve
FE1S4,0.25,2.33,Protein,nan,nan,FE,183,47509,9,tet,nan,3m9s
FE1S4,0.23,2.73,Protein,nan,nan,FE,502,16013,C,tet,nan,4nd8
FE1S4,0.60,4.63,Protein,nan,nan,FE,246,16744,N,tet,nan,3p4r
CU1C1N3O2,nan,1.82,Protein,nan,nan,CU,1500,3831,A,irr,nan,3v9c
FE1C1N5,0.15,3.56,Protein,nan,nan,FE,1004,14322,B,oct,nan,3mmo
MN1O6,0.24,0.93,Protein,nan,nan,MN,1145,13776,A,oct,nan,2yf3
FE1S4,0.18,2.78,Protein,nan,nan,FE,405,1932,C,tet,nan,2zvs
FE1N5O1S1,0.72,3.61,Protein,nan,nan,FE,580,3612,A,coc,nan,6gep
MN1C1N1O4,0.75,0.00,Protein,nan,nan,MN,1052,27742,F,con,nan,2d3b
FE1N4S1,0.49,2.69,Protein,nan,nan,FE,750,6816,B,spy,nan,5ad4
FE1C1N2O4,nan,1.10,Protein,nan,nan,FE,1310,15046,C,irr,nan,2cb2
FE1S4,0.25,2.89,Protein,nan,nan,FE,1803,15740,B,tet,nan,1y5l
FE1N5S1,0.13,3.50,Protein,nan,nan,FE,1139,12476,D,oct,nan,1h31
FE1N2O2S4,nan,2.69,Protein,nan,nan,FE,504,6140,A,irr,nan,4r34
FE1S3,0.47,1.82,Protein,nan,nan,FE,497,15837,C,tev,nan,1fp4
MN1N1O3,nan,1.02,Protein,nan,nan,MN,401,18642,E,irr,nan,4n83
FE1S4,0.20,3.09,Protein,nan,nan,FE,803,15706,B,tet,nan,3ir6
NI1N1O2,0.45,0.49,Protein,nan,nan,NI,407,5063,B,spv,nan,4i75
FE1S4,0.25,1.74,Protein,nan,nan,FE,1027,31418,C,tet,nan,1h7x
MN1N1O3,0.43,0.81,Protein,nan,nan,MN,500,7189,A,bva,nan,1hqf
FE1N4S1,0.46,2.20,Protein,nan,nan,FE,900,3889,A,spy,nan,2hi4
FE1N4S1,0.42,2.89,Protein,nan,nan,FE,901,6372,A,spy,nan,1m9k
FE1S4,0.49,2.32,Protein,nan,nan,FE,2298,48567,D,tet,nan,1m34
MN1N1O5,0.64,1.81,Protein,nan,nan,MN,291,9160,D,oct,nan,2qul
FE1S4,0.40,2.40,Protein,nan,nan,FE,343,5203,A,tet,nan,3lzd
FE1S4,0.05,3.00,Protein,nan,nan,FE,290,24326,F,tet,nan,1n2c
CU1C1N2O1,nan,0.24,Protein,nan,nan,CU,703,8229,A,irr,nan,3abg
FE1N3O3,0.27,1.92,Protein,nan,nan,FE,1,1547,A,oct,nan,3oui
CO1N1O4,0.45,1.82,Protein,nan,nan,CO,401,2398,A,tbp,nan,2b3k
NI1N2O4,0.27,0.98,Protein,nan,nan,NI,301,3881,B,oct,nan,4gfs
MN1O6,0.44,1.32,Protein,nan,nan,MN,202,1531,A,oct,nan,2au7
CO1N2O3,nan,0.70,Protein,nan,nan,CO,1002,12876,F,irr,nan,3d03
FE1N4S1,0.48,3.16,Protein,nan,nan,FE,750,6662,A,spy,nan,1p6i
FE1N5S1,0.13,3.39,Protein,nan,nan,FE,807,63914,D,oct,nan,4rkm
FE1C1N1O1S2,nan,2.23,Protein,nan,nan,FE,1004,9520,X,irr,nan,4udx
MN1O5,0.36,0.72,Protein,nan,nan,MN,238,1550,A,spy,nan,2fbv
FE1S4,0.27,2.85,Protein,nan,nan,FE,182,73577,2,tet,nan,2fug
MN1O6,0.65,0.92,Protein,nan,nan,MN,2005,4446,B,oct,nan,8prk
MN1C1N2O5,nan,0.00,Protein,nan,nan,MN,395,18428,E,irr,nan,3uny
FE1N5,0.47,2.11,Protein,nan,nan,FE,147,4566,D,spy,nan,1dxv
FE1S4,0.26,2.78,Protein,nan,nan,FE,1266,18670,A,tet,nan,4upe
FE1C1N5,0.17,3.15,Protein,nan,nan,FE,700,12875,D,oct,nan,2qrw
FE1N6,0.23,3.58,Protein,nan,nan,FE,300,3491,A,oct,nan,1xk0
CU1C1N2,nan,0.31,Protein,nan,nan,CU,615,7962,B,irr,nan,3x1b
FE1S4,0.30,2.18,Protein,nan,nan,FE,900,29571,C,tet,nan,2xsh
FE1S4,0.17,0.68,Protein,nan,nan,FE,152,394,A,tet,nan,1iu5
FE1N5,0.29,2.72,Protein,nan,nan,FE,516,28659,A,spy,nan,3abk
FE1C1N5,0.10,3.59,Protein,nan,nan,FE,147,2326,B,oct,nan,3g4q
FE1N5,0.54,2.11,Protein,nan,nan,FE,142,4425,A,spy,nan,1hba
MN1C2N1O4,nan,0.00,Protein,nan,nan,MN,601,15596,J,irr,nan,1bcf
FE1N2O4,0.29,1.02,Protein,nan,nan,FE,500,11802,B,oct,nan,2ig9
FE1N2S2,0.34,1.93,Protein,nan,nan,FE,500,7742,C,tet,nan,3gl0
FE1C2N1O5,nan,0.93,Protein,nan,nan,FE,201,31105,I,irr,nan,4toa
CU1N2O1,0.26,0.23,Protein,nan,nan,CU,604,17632,A,spv,nan,3pps
CU1N2S2,0.72,0.55,Protein,nan,nan,CU,11,554,E,tet,nan,2xji
MN1C1O6,nan,0.00,Protein,nan,nan,MN,452,3668,A,irr,nan,3rva
FE1C2O4,nan,0.99,Protein,nan,nan,FE,301,1886,A,irr,nan,4pgi
FE1S4,0.23,2.69,Protein,nan,nan,FE,1234,18780,A,tet,nan,1b0p
FE1N4O2,0.33,2.33,Protein,nan,nan,FE,760,23158,D,oct,nan,3ttx
CU1N3O1,0.48,0.66,Protein,nan,nan,CU,1513,4095,A,bva,nan,4a66
MN1O6,0.15,1.44,Protein,nan,nan,MN,1372,5335,A,oct,nan,4czo
FE1S4,0.63,4.50,Protein,nan,nan,FE,3003,31864,C,tet,nan,4y28
CU1N2S2,0.62,0.83,Protein,nan,nan,CU,501,7742,A,tet,nan,2ppf
CU1N1S1,0.15,1.86,Protein,nan,nan,CU,191,34070,B,trv,nan,3re7
FE1N4S1,0.10,2.73,Protein,nan,nan,FE,750,6821,B,spy,nan,4cx5
FE1N2S2,0.39,1.92,Protein,nan,nan,FE,200,41194,I,tet,nan,2qjy
FE1O3,nan,0.15,Protein,nan,nan,FE,208,5333,C,irr,nan,4toh
FE1S4,0.30,2.76,Protein,nan,nan,FE,602,15519,C,tet,nan,4wes
NI1N2,nan,0.21,Protein,nan,nan,NI,303,3403,A,irr,nan,3gw7
FE1S4,0.26,2.60,Protein,nan,nan,FE,401,4799,B,tet,nan,4mv0
CU1N2S1,0.53,0.53,Protein,nan,nan,CU,702,36803,D,tri,nan,3sbp
FE1S4,0.19,2.66,Protein,nan,nan,FE,101,1074,B,tet,nan,2z8q
FE1S4,0.28,3.05,Protein,nan,nan,FE,1266,18714,C,tet,nan,4upe
FE1S4,0.34,2.12,Protein,nan,nan,FE,302,24877,J,tet,nan,2wu2
FE1S4,0.41,2.29,Protein,nan,nan,FE,503,63981,M,tet,nan,5cx1
CU1N4O1,nan,0.59,Protein,nan,nan,CU,545,4209,A,irr,nan,3sqr
MN1O4,0.60,0.14,Protein,nan,nan,MN,303,8106,C,tet,nan,4juq
FE1S4,0.22,2.18,Protein,nan,nan,FE,483,89553,L,tet,nan,2vdc
MN1O5,0.46,2.25,Protein,nan,nan,MN,1051,27686,F,spy,nan,2d3a
MN1N1O3,0.54,1.28,Protein,nan,nan,MN,258,5792,B,pyv,nan,3hw6
FE1S4,0.36,4.79,Protein,nan,nan,FE,105,5442,C,tet,nan,2vkr
FE1N5,0.30,1.97,Protein,nan,nan,FE,401,9393,C,spy,nan,5de0
FE1C1N4O2,nan,1.22,Protein,nan,nan,FE,402,6749,M,irr,nan,4h99
FE1S4,0.40,2.80,Protein,nan,nan,FE,585,12765,E,tet,nan,3mm5
MN1N1O5,0.17,1.74,Protein,nan,nan,MN,239,7231,J,oct,nan,1wuv
FE1S4,0.24,4.24,Protein,nan,nan,FE,245,16718,B,tet,nan,3p4p
FE1S4,0.51,2.98,Protein,nan,nan,FE,1764,18798,E,tet,nan,2vpw
CU1N1O1S2,0.31,0.83,Protein,nan,nan,CU,228,28886,B,bva,nan,2ein
FE1N6,0.09,2.69,Protein,nan,nan,FE,611,4211,A,oct,nan,4n4k
NI1O2,nan,0.55,Protein,nan,nan,NI,107,10163,H,irr,nan,3foo
FE1N2S2,0.67,1.96,Protein,nan,nan,FE,455,15059,C,tet,nan,2gbx
W1O6,0.51,6.49,Protein,nan,nan,W,1010,45243,H,oct,nan,1i94
FE1C1N5,0.23,3.34,Protein,nan,nan,FE,1154,1281,M,oct,nan,2blj
MN1O5,0.50,1.03,Protein,nan,nan,MN,469,44008,J,spy,nan,1f1h
MN1N1O5,0.17,1.55,Protein,nan,nan,MN,273,3702,B,oct,nan,1s1a
FE1N6,0.10,2.83,Protein,nan,nan,FE,1006,8336,A,oct,nan,3sxq
NI1O3,0.09,0.49,Protein,nan,nan,NI,1254,4187,A,spv,nan,2j5s
FE1S4,0.32,3.92,Protein,nan,nan,FE,997,4799,B,tet,nan,3szo
FE1S4,0.26,2.77,Protein,nan,nan,FE,3100,12798,D,tet,nan,2fje
FE1N4S1,0.46,2.09,Protein,nan,nan,FE,500,6571,B,spy,nan,3nlg
MO1N1O2S3,0.35,5.22,Protein,nan,nan,MO,502,15972,A,oct,nan,4xpi
FE1N4S1,0.19,2.75,Protein,nan,nan,FE,501,9043,A,spy,nan,3r9b
FE1N5S1,0.10,3.86,Protein,nan,nan,FE,1334,9410,C,oct,nan,2jbl
FE1N5S1,0.09,3.16,Protein,nan,nan,FE,150,10270,J,oct,nan,3foo
MN1N1O3,0.29,0.53,Protein,nan,nan,MN,1402,12388,F,pyv,nan,2ef5
W1O1S3,0.87,0.00,Protein,nan,nan,W,407,21058,G,spl,nan,1xdy
FE1N5S1,0.14,3.61,Protein,nan,nan,FE,402,9871,D,oct,nan,1iqc
FE1S4,0.21,2.85,Protein,nan,nan,FE,900,43412,O,tet,nan,1mjg
MN1O6,0.26,1.93,Protein,nan,nan,MN,1619,3577,A,oct,nan,2jlr
FE1C1S3,0.35,2.70,Protein,nan,nan,FE,1496,24254,A,tet,nan,4wza
FE1N4S1,0.20,3.49,Protein,nan,nan,FE,1407,6160,A,spy,nan,4umz
FE1N6,0.13,2.93,Protein,nan,nan,FE,601,8693,A,oct,nan,1hj5
FE1N5S1,0.12,3.46,Protein,nan,nan,FE,115,3425,A,oct,nan,1i8p
FE1N5O2,0.74,3.69,Protein,nan,nan,FE,142,4389,A,coc,nan,1yh9
FE1N1O4,0.38,0.80,Protein,nan,nan,FE,201,10332,G,spy,nan,4iwj
FE1N5O1,0.26,3.10,Protein,nan,nan,FE,603,5954,A,oct,nan,4gp5
FE1S4,0.34,2.80,Protein,nan,nan,FE,401,30397,C,tet,nan,5exd
CO1C1N1O3,nan,1.44,Protein,nan,nan,CO,296,4627,A,irr,nan,1xgm
MO1O6,0.68,13.72,Protein,nan,nan,MO,305,3999,B,oct,nan,4f6t
NI1O1S4,nan,0.99,Protein,nan,nan,NI,538,36798,D,irr,nan,2frv
W1O6,0.62,6.18,Protein,nan,nan,W,1005,35474,E,oct,nan,1i96
FE1C2N3O4,nan,3.02,Protein,nan,nan,FE,604,2781,A,irr,nan,4z1v
MN1N1O5,0.22,1.28,Protein,nan,nan,MN,1267,12515,A,oct,nan,1jku
CU1N3O2,nan,1.01,Protein,nan,nan,CU,1513,4122,A,irr,nan,4akp
MN1O2,0.62,1.36,Protein,nan,nan,MN,3084,80680,X,trv,nan,4wf9
FE1C1N2O4,0.60,1.67,Protein,nan,nan,FE,601,1794,A,coc,nan,3ouj
NI1C2N1O3,0.81,0.00,Protein,nan,nan,NI,130,1948,A,con,nan,1jvl
NI1C1N2O4,0.64,0.00,Protein,nan,nan,NI,2494,4714,A,coc,nan,2xxz
MN1O6,0.33,2.32,Protein,nan,nan,MN,7902,44682,G,oct,nan,1a9x
CU1N3,0.61,0.55,Protein,nan,nan,CU,517,28653,A,spv,nan,3asn
FE1S4,0.53,1.89,Protein,nan,nan,FE,1463,36693,G,bva,nan,2w54
MN1N2O4,0.49,1.39,Protein,nan,nan,MN,300,2172,A,oct,nan,3py6
MN1N3O2,0.32,1.52,Protein,nan,nan,MN,200,3116,A,tbp,nan,1pm9
MN1O6,0.31,2.53,Protein,nan,nan,MN,4073,44565,G,oct,nan,1m6v
FE1S4,0.22,2.71,Protein,nan,nan,FE,603,17896,A,tet,nan,5byq
FE1C1N1O5,0.66,1.63,Protein,nan,nan,FE,1174,17345,B,coc,nan,1xve
FE1C1N6,0.65,2.70,Protein,nan,nan,FE,810,22191,C,coc,nan,4lmh
CO1C1N2O1,0.54,1.28,Protein,nan,nan,CO,2,2448,A,bva,nan,3htw
MN1N1O4,nan,1.41,Protein,nan,nan,MN,1001,9133,A,irr,nan,2ou4
FE1S4,0.20,2.17,Protein,nan,nan,FE,3001,20130,A,tet,nan,1v97
FE1S4,0.21,3.98,Protein,nan,nan,FE,1801,7141,A,tet,nan,3o5a
FE1C1N6,0.64,3.24,Protein,nan,nan,FE,404,9219,A,coc,nan,4cas
FE1S4,0.20,2.88,Protein,nan,nan,FE,1003,6216,S,tet,nan,1ubu
MN1C1N3O3,0.75,0.00,Protein,nan,nan,MN,201,2824,A,coc,nan,1ppv
CO1N1O4,nan,0.57,Protein,nan,nan,CO,4312,30805,J,irr,nan,2wyr
MN1O6,0.25,0.92,Protein,nan,nan,MN,1149,13936,C,oct,nan,2yf3
FE1N5O1,0.54,2.03,Protein,nan,nan,FE,201,47548,V,oct,nan,4wjg
FE1N2O4,0.66,1.15,Protein,nan,nan,FE,500,2875,A,oct,nan,1tg5
FE1S4,0.25,1.45,Protein,nan,nan,FE,1028,31025,B,tet,nan,1gte
FE1O1S3,0.43,2.22,Protein,nan,nan,FE,603,15547,C,tet,nan,4wes
FE1S4,0.58,5.02,Protein,nan,nan,FE,105,5427,B,tet,nan,2vkr
CU1N1O2,nan,0.25,Protein,nan,nan,CU,182,34074,C,irr,nan,3re7
MN1N1O2,0.71,0.93,Protein,nan,nan,MN,503,7195,B,tev,nan,1p8o
CU1N2S2,0.64,0.89,Protein,nan,nan,CU,401,2541,A,tet,nan,1zv2
FE1N4S1,0.54,2.32,Protein,nan,nan,FE,750,6715,A,spy,nan,3jt6
FE1S4,0.37,2.98,Protein,nan,nan,FE,1910,18719,B,tet,nan,1sb3
MN1N1O4,nan,1.38,Protein,nan,nan,MN,1021,27529,C,irr,nan,2d3b
MN1O6,0.49,1.18,Protein,nan,nan,MN,604,17611,C,oct,nan,1gz3
FE1S4,0.41,4.39,Protein,nan,nan,FE,301,4110,B,tet,nan,4u0o
W1O6,0.49,5.02,Protein,nan,nan,W,1013,36034,T,oct,nan,1i95
FE1S4,0.41,4.44,Protein,nan,nan,FE,301,4324,B,tet,nan,4u0p
CO1C1N2O1S1,nan,1.37,Protein,nan,nan,CO,4300,14412,E,irr,nan,1jym
CU1N1O1,0.35,0.33,Protein,nan,nan,CU,183,34200,U,trv,nan,3re7
CO1C2N1O5,nan,1.33,Protein,nan,nan,CO,1951,6639,B,irr,nan,1y7a
FE1S4,0.14,2.88,Protein,nan,nan,FE,466,14520,2,tet,nan,1gph
FE1S3,0.22,1.92,Protein,nan,nan,FE,1002,4763,X,tev,nan,3b52
FE1S4,0.19,2.17,Protein,nan,nan,FE,3002,20044,A,tet,nan,3amz
FE1C1N5,0.23,2.73,Protein,nan,nan,FE,1359,2778,A,oct,nan,2x66
FE1S4,0.24,2.64,Protein,nan,nan,FE,786,37519,C,tet,nan,3iam
FE1N6,0.06,2.90,Protein,nan,nan,FE,1003,925,A,oct,nan,2yyx
FE1S4,0.33,2.83,Protein,nan,nan,FE,401,30489,H,tet,nan,5exd
FE1N1O3,0.36,0.87,Protein,nan,nan,FE,1166,31828,I,pyv,nan,4cmy
FE1O2,nan,0.20,Protein,nan,nan,FE,201,10328,A,irr,nan,4zmc
FE1S4,0.20,2.37,Protein,nan,nan,FE,502,1714,A,tet,nan,4m7s
CO1N3O3,nan,3.74,Protein,nan,nan,CO,801,32520,B,irr,nan,3sxx
MN1N1O4,0.56,1.64,Protein,nan,nan,MN,601,16435,B,spy,nan,1hpu
FE1S4,0.25,4.00,Protein,nan,nan,FE,1266,18471,A,tet,nan,4ud6
FE1N5S1,0.15,3.54,Protein,nan,nan,FE,94,2225,C,oct,nan,3dr0
FE1S4,0.20,2.65,Protein,nan,nan,FE,802,28671,G,tet,nan,4uq8
FE1N5,0.14,2.99,Protein,nan,nan,FE,682,18150,B,spy,nan,5cox
FE1S4,0.39,2.09,Protein,nan,nan,FE,201,1629,A,tet,nan,1m2a
CU1N2S2,0.64,0.92,Protein,nan,nan,CU,345,17061,A,tet,nan,2p80
FE1N5O1,0.10,3.20,Protein,nan,nan,FE,143,2220,A,oct,nan,3d7o
FE1S3,0.34,1.99,Protein,nan,nan,FE,496,24213,A,tev,nan,1n2c
FE1N6,0.14,3.06,Protein,nan,nan,FE,801,4165,A,oct,nan,1p2e
MN1C1N3O3,nan,0.00,Protein,nan,nan,MN,413,12287,B,irr,nan,3t1i
FE1N5O1,0.33,3.12,Protein,nan,nan,FE,201,1263,A,oct,nan,4fwx
CO1C1N1O5,nan,0.83,Protein,nan,nan,CO,5173,17333,B,irr,nan,1xmh
MN1N1O5,0.48,2.16,Protein,nan,nan,MN,401,9247,A,oct,nan,4xsl
FE1O5,nan,0.39,Protein,nan,nan,FE,1012,9762,D,irr,nan,1oqu
FE1S4,0.32,2.31,Protein,nan,nan,FE,900,29552,A,tet,nan,2xsh
FE1N4S1,0.40,2.09,Protein,nan,nan,FE,412,15703,C,spy,nan,3a4z
FE1S4,0.27,4.47,Protein,nan,nan,FE,79,1176,A,tet,nan,1bc6
FE1C1N2O4,0.69,1.95,Protein,nan,nan,FE,501,44353,O,coc,nan,3gcf
FE1S4,0.22,2.68,Protein,nan,nan,FE,302,12291,S,tet,nan,4ko2
MN1O6,0.52,0.69,Protein,nan,nan,MN,302,1677,A,oct,nan,2cm1
MN1C1O6,nan,0.00,Protein,nan,nan,MN,5024,44431,C,irr,nan,1cs0
FE1O6,nan,1.13,Protein,nan,nan,FE,202,10217,D,irr,nan,4isp
FE1S4,0.20,2.84,Protein,nan,nan,FE,84,658,A,tet,nan,2fla
MN1C1N2O3,0.76,0.00,Protein,nan,nan,MN,930,7179,B,con,nan,1xzw
